unique_id	token_id	sentence	maincorpus	subcorpus	year
171	13	Snygg kvinna / ful man : kan det vara så att en av dem har kosing ?	bloggmix	BLOGGMIX1999	1999
172	0	De behandlade sina djur så bra , de hade ett bra liv fram tills de blev mat .	bloggmix	BLOGGMIX1999	1999
173	7	De behandlade sina djur så bra , de hade ett bra liv fram tills de blev mat .	bloggmix	BLOGGMIX1999	1999
174	14	De behandlade sina djur så bra , de hade ett bra liv fram tills de blev mat .	bloggmix	BLOGGMIX1999	1999
175	6	Tweet http://www.travelreport.se/2013/06/17/norwegian-flaggar-ut-dreamliner/ ” … då slipper de följa norsk arbetslagsstiftning ” .	bloggmix	BLOGGMIX1999	1999
176	17	Tweet Det är ju inget att hymla med att män har sämre simultankapacitet än kvinnor , att de sällan kan göra mer än en sak åt gången .	bloggmix	BLOGGMIX1999	1999
177	4	Jag är aktiv i de sociala medierna .	bloggmix	BLOGGMIX1999	1999
178	7	Individen ska tolka ” reglerna ” i de heliga skrifterna och tar ibland lärde till hjälp .	bloggmix	BLOGGMIX1999	1999
179	17	Å andra sidan skriver inte den som varit långtidssjuk och ätit antidepressiva till Expressen , och ber dem göra artiklar om när de kommit tillbaka till jobbet .	bloggmix	BLOGGMIX1999	1999
180	22	Å andra sidan skriver inte den som varit långtidssjuk och ätit antidepressiva till Expressen , och ber dem göra artiklar om när de kommit tillbaka till jobbet .	bloggmix	BLOGGMIX1999	1999
181	23	Herregud , vi pratar om väldigt unga människor utan medievana och som faktiskt är offrade , och som förväntas svara mediekåta journalister så de kan få sina talminus , vad i hela världen väntar sig Alex Schulman ?	bloggmix	BLOGGMIX1999	1999
182	22	Jag erbjöd kvinnan att flytta till ett annat ledigt säte ett par rader bak , men det löste ju inget problem för de andra som satt omkring .	bloggmix	BLOGGMIX1999	1999
183	2	En av de sista sträckorna på dan skulle vi flyga dansk inrikes , och just innan passagerarna kom hade styrman , jag och min flygvärdinnekollega just skrattat åt något styrman berättade som var just en sån story som inte går att återberätta och samtidigt ha hedern i behåll .	bloggmix	BLOGGMIX1999	1999
184	31	Att servera kaffe kan i stort sett alla friska vuxna människor i det här landet göra , det är allt det andra , det som ni läser om här i bloggen de senaste 6 åren som också inträffar , som gör att inte alla passar för yrket .	bloggmix	BLOGGMIX1999	1999
185	22	Jag vill vara en journalist som intervjuoffer önskar bli intervjuad av , och jag vill förmedla och skildra så läsaren känner att de själva sitter mitt emot personen .	bloggmix	BLOGGMIX1999	1999
186	25	Speciellt om man sitter på ett plan dan innan poängen går ut och försvinner ( tror man har två år på sig att lösa in dem , men är osäker , det går att kolla på hemsidan ) då kanske man istället för att låta dem gå upp i rök hellre vill ha en muffins ?	bloggmix	BLOGGMIX1999	1999
187	45	Speciellt om man sitter på ett plan dan innan poängen går ut och försvinner ( tror man har två år på sig att lösa in dem , men är osäker , det går att kolla på hemsidan ) då kanske man istället för att låta dem gå upp i rök hellre vill ha en muffins ?	bloggmix	BLOGGMIX1999	1999
188	3	Du vet , de där 200 passagerarna har antingen möten de ska till , eller ska de vidare till andra destinationer och missar sina flygförbindelser .	bloggmix	BLOGGMIX1999	1999
189	10	Du vet , de där 200 passagerarna har antingen möten de ska till , eller ska de vidare till andra destinationer och missar sina flygförbindelser .	bloggmix	BLOGGMIX1999	1999
190	16	Du vet , de där 200 passagerarna har antingen möten de ska till , eller ska de vidare till andra destinationer och missar sina flygförbindelser .	bloggmix	BLOGGMIX1999	1999
191	41	Svenska luftfartsmyndigheten hade absolut inte lämnat klartecken om man säger … Jag och den andra värdinnan umgicks en hel del med grabbarna från det franska teamet Lécureuil , och vid ett av dessa tillfällen frågade grabbarna oss om vi kunde göra dem en tjänst .	bloggmix	BLOGGMIX1999	1999
192	6	- När man frågar männniskor om de tror på Gud , sa prästen , så svarar många att ” de tror på Något , men vet inte riktigt vad .	bloggmix	BLOGGMIX1999	1999
193	19	- När man frågar männniskor om de tror på Gud , sa prästen , så svarar många att ” de tror på Något , men vet inte riktigt vad .	bloggmix	BLOGGMIX1999	1999
194	12	Jag var där i riktigt god tid , till och med innan de öppnat , men jag var inte den enda .	bloggmix	BLOGGMIX1999	1999
195	40	Det gick inte , vi drog oss mot trappan innan låtens sista vers spelades och hade vi haft den minsta självinsikt hade vi bara dansat en låt och efter det låtsats att vricka foten till exempel , och bara köttat de första tre minuterna men struntat i de andra .	bloggmix	BLOGGMIX1999	1999
196	47	Det gick inte , vi drog oss mot trappan innan låtens sista vers spelades och hade vi haft den minsta självinsikt hade vi bara dansat en låt och efter det låtsats att vricka foten till exempel , och bara köttat de första tre minuterna men struntat i de andra .	bloggmix	BLOGGMIX1999	1999
197	5	Under februari och mars slutar de flesta av dem som sade upp sig i höstas , men varje dag ser man meddelanden att ” nu har jag också tagit steget ” .	bloggmix	BLOGGMIX1999	1999
198	8	Under februari och mars slutar de flesta av dem som sade upp sig i höstas , men varje dag ser man meddelanden att ” nu har jag också tagit steget ” .	bloggmix	BLOGGMIX1999	1999
199	2	Och om de röstar , så gör de en välgärning om de tar en blank röstsedel .	bloggmix	BLOGGMIX1999	1999
200	7	Och om de röstar , så gör de en välgärning om de tar en blank röstsedel .	bloggmix	BLOGGMIX1999	1999
201	11	Och om de röstar , så gör de en välgärning om de tar en blank röstsedel .	bloggmix	BLOGGMIX1999	1999
202	1	Men de med alias som skriver kommentarer en gång i timmen dygnet runt , vad vill dom ?	bloggmix	BLOGGMIX1999	1999
203	34	Jag var tvungen att fråga mamman om jag fick ta ett foto till min blogg ( vilket visade sig att hon läste ) och ni andra får ursäkta , men det här var nog de goaste passagerare jag haft på länge .	bloggmix	BLOGGMIX1999	1999
204	6	Det behövde inte bli våldsamt och de involverade männen kunde lugnt äta sin mat och behövde inte hjälpa flygvärdinnan med en aggressiv passagerare .	bloggmix	BLOGGMIX1999	1999
205	3	Men jag sparar dem till senare .	bloggmix	BLOGGMIX1999	1999
206	12	Vissa modiga forskare hävdar att det finns olika slags intelligenser och förkastar de flesta experters slutsats om att det bara finns en dominant intelligensfaktor .	bloggmix	BLOGGMIX1999	1999
207	13	( Det finns liknande kedjemejl från allt mellan ölbackar och mobiltelefoner , och de dyker upp lite då och då .	bloggmix	BLOGGMIX1999	1999
208	1	När de kom fram påpekade damen att det bara var en halvtimme till avgång så det brådskade att ta sig till gaten , men bad dem ställa upp sina bagage på vågen .	bloggmix	BLOGGMIX1999	1999
209	25	När de kom fram påpekade damen att det bara var en halvtimme till avgång så det brådskade att ta sig till gaten , men bad dem ställa upp sina bagage på vågen .	bloggmix	BLOGGMIX1999	1999
210	36	Min dotter kör ett träningsprogram som heter ” Insane ” och har gått ner 10 kilo , och kvar sitter jag i soffan och hoppar över alla FB-inlägg med uppdateringar av vänner som skriver om att de tränat Spinning och Jujitsu .	bloggmix	BLOGGMIX1999	1999
211	0	De är på minisemester och vill såklart ha ut så mycket som möjligt av den .	bloggmix	BLOGGMIX1999	1999
212	26	Företaget hade specialiserat sig på bedgrägerier och bluff-fakturor , och man kunde mot en avgift skicka sina bluff-fakturor till detta företag som i sin tur bestred dem .	bloggmix	BLOGGMIX1999	1999
213	16	Här kan jag visserligen förstå att journalisterna slickar sig om munnen , närmaste veckorna efter kan de stå på Arlanda och de 100 ( eller vad det är ) andra drabbade destinationerna , och där kan de intervjua gråtande barn som inte kommer på semestern eller arga affärsresenärer som svär och tycker det är för jävligt .	bloggmix	BLOGGMIX1999	1999
214	21	Här kan jag visserligen förstå att journalisterna slickar sig om munnen , närmaste veckorna efter kan de stå på Arlanda och de 100 ( eller vad det är ) andra drabbade destinationerna , och där kan de intervjua gråtande barn som inte kommer på semestern eller arga affärsresenärer som svär och tycker det är för jävligt .	bloggmix	BLOGGMIX1999	1999
215	36	Här kan jag visserligen förstå att journalisterna slickar sig om munnen , närmaste veckorna efter kan de stå på Arlanda och de 100 ( eller vad det är ) andra drabbade destinationerna , och där kan de intervjua gråtande barn som inte kommer på semestern eller arga affärsresenärer som svär och tycker det är för jävligt .	bloggmix	BLOGGMIX1999	1999
216	13	Ni som inte bor på Strandvägen , ni vars föräldrar valt en skola de trodde var bra för er och som troligen varit bra för er ( annars hade ni väl slutat eller aldrig valt den ? ) .	bloggmix	BLOGGMIX1999	1999
217	23	Allt annat jag läst känns som en transportsträcka till det här , för att kunna göra det här bra och per automatik genom de tidigare tentorna och erfarenheten vara en av de bästa .	bloggmix	BLOGGMIX1999	1999
218	31	Allt annat jag läst känns som en transportsträcka till det här , för att kunna göra det här bra och per automatik genom de tidigare tentorna och erfarenheten vara en av de bästa .	bloggmix	BLOGGMIX1999	1999
219	20	Nu blev det action hos familjen som inte hade några 4200 att slänga upp sådär utan att blinka , så de beslutade sig för en annan taktik , de bestämde sig för att öppna väskorna och helt enkelt slänga allt som skulle bli billigare att köpa nytt än att betala frakt för .	bloggmix	BLOGGMIX1999	1999
220	28	Nu blev det action hos familjen som inte hade några 4200 att slänga upp sådär utan att blinka , så de beslutade sig för en annan taktik , de bestämde sig för att öppna väskorna och helt enkelt slänga allt som skulle bli billigare att köpa nytt än att betala frakt för .	bloggmix	BLOGGMIX1999	1999
221	0	De hjälper en att försöka bli en så bra människa som möjligt , om man har ett öppet sinne för dem .	bloggmix	BLOGGMIX1999	1999
222	20	De hjälper en att försöka bli en så bra människa som möjligt , om man har ett öppet sinne för dem .	bloggmix	BLOGGMIX1999	1999
223	21	Jag reser själv på fullbetalande biljetter när jag ska på uppdrag , och har 54000 poäng på kontot , vissa av dem går ut i maj har jag fått varning om .	bloggmix	BLOGGMIX1999	1999
224	5	Dessa 190 , ni är dem jag riktar mig till .	bloggmix	BLOGGMIX1999	1999
225	19	- Förresten , fortsatte jag , jag letade efter lasagneplattor vid pastahyllan men hittade inga , vet du var de finns ?	bloggmix	BLOGGMIX1999	1999
226	13	Ett par av eleverna tog studenten i somras , jag träffar några av dem då och då , och de pratar fortfarande om dig .	bloggmix	BLOGGMIX1999	1999
227	19	Ett par av eleverna tog studenten i somras , jag träffar några av dem då och då , och de pratar fortfarande om dig .	bloggmix	BLOGGMIX1999	1999
228	3	Han tog emot dem , och jag körde hem .	bloggmix	BLOGGMIX1999	1999
229	13	Jag har en känsla av att han kommer berätta vad jag sa på de 13 närmaste parmiddagarna , och det gör inget .	bloggmix	BLOGGMIX1999	1999
230	2	Jag tyckte de var så mossiga . )	bloggmix	BLOGGMIX1999	1999
231	8	” Passar inte skorna , så ta av dem .	bloggmix	BLOGGMIX1999	1999
232	23	Om du ligger vaken inatt och behöver ett ämne att fundera på tills du somnar om , så kan du fundera på varför de berörda piloterna väljer att nämna sina farhågor anonymt .	bloggmix	BLOGGMIX1999	1999
233	6	En del artiklar upplevs som om de är skrivna av en femteklassare , men det känns också som det är mycket trasiga människor ( det känns inte som det är universitetspoängen de har gemensamt ) som sökt sig till dessa rörelser och tidningar , och jag kan inte säga att det bidrog till att vidga mina vyer , tvärtom .	bloggmix	BLOGGMIX1999	1999
234	31	En del artiklar upplevs som om de är skrivna av en femteklassare , men det känns också som det är mycket trasiga människor ( det känns inte som det är universitetspoängen de har gemensamt ) som sökt sig till dessa rörelser och tidningar , och jag kan inte säga att det bidrog till att vidga mina vyer , tvärtom .	bloggmix	BLOGGMIX1999	1999
235	6	( Eller lågservice-eller låglönebolagen , kalla dem vad du vill ) .	bloggmix	BLOGGMIX1999	1999
236	16	Hos oss går det ju inte att ha tårta och överräckning av blommor av arbetskomisarna , de är ute och flyger , så Facebook med alla kommentarer och lyckohälsningar är vidunderligt .	bloggmix	BLOGGMIX1999	1999
237	24	( Bröllopen var vi på för 15 år sen ungefär … ; ) I helgen var vi bjudna till 2 bröllop ( otroligt att de hamnade på samma dag ) och fick dessvärre tacka nej till det ena tyvärr , man skulle haft lust att klona sig .	bloggmix	BLOGGMIX1999	1999
238	2	Tänker på de som utvandrade förr .	bloggmix	BLOGGMIX1999	1999
239	6	Den ena elefanten har bott hos dem , hos oss , hos dem igen och sedan hos oss , men för ett par år sen var det en vinst på en tävling på en släktträff , och så bodde den i Hässleholm ett år .	bloggmix	BLOGGMIX1999	1999
240	12	Den ena elefanten har bott hos dem , hos oss , hos dem igen och sedan hos oss , men för ett par år sen var det en vinst på en tävling på en släktträff , och så bodde den i Hässleholm ett år .	bloggmix	BLOGGMIX1999	1999
241	4	Men eftersom jag jobbade de tre första veckorna som vanligt , och smärtorna fortfarande är intensiva , har jag nu fått tid till ortoped .	bloggmix	BLOGGMIX1999	1999
242	7	Tony har ett antal skjortor som också de tittat uppmanande på honom de senaste dagarna , och jag var ganska tydlig med ( eller nej , det var jag nog inte , jag trodde de övriga skulle förstå själv av själva uppdelningen liksom ) vem som skulle stryka vad .	bloggmix	BLOGGMIX1999	1999
243	12	Tony har ett antal skjortor som också de tittat uppmanande på honom de senaste dagarna , och jag var ganska tydlig med ( eller nej , det var jag nog inte , jag trodde de övriga skulle förstå själv av själva uppdelningen liksom ) vem som skulle stryka vad .	bloggmix	BLOGGMIX1999	1999
244	34	Tony har ett antal skjortor som också de tittat uppmanande på honom de senaste dagarna , och jag var ganska tydlig med ( eller nej , det var jag nog inte , jag trodde de övriga skulle förstå själv av själva uppdelningen liksom ) vem som skulle stryka vad .	bloggmix	BLOGGMIX1999	1999
245	19	Alla vuxna , arbetande eller arbetslösa , friska eller sjuka , blir påverkade av beslut som fattas som rör dem , och då är man intresserad av politik .	bloggmix	BLOGGMIX1999	1999
246	4	Efter landning bad jag dem gå in i cockpit och presenterade dem som ” några kommande kollegor ” .	bloggmix	BLOGGMIX1999	1999
