variable	nvariants	query
ss90_tyckas	2	https://ws.spraakbanken.gu.se/ws/korp/v8/count_time?cqp=(([lemma+contains+'tyckas'+%26+(msd+=+'.*VB.PRS.SFO.*'+%7C+msd+=+'.*VB.PRT.SFO.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*'])+%7C+([lemma+contains+'tyckas'+%26+(msd+=+'.*VB.PRS.SFO.*'+%7C+msd+=+'.*VB.PRT.SFO.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']))&corpus=flashback-dator&subcqp0=[lemma+contains+'tyckas'+%26+(msd+=+'.*VB.PRS.SFO.*'+%7C+msd+=+'.*VB.PRT.SFO.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']&subcqp1=[lemma+contains+'tyckas'+%26+(msd+=+'.*VB.PRS.SFO.*'+%7C+msd+=+'.*VB.PRT.SFO.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']
ss90_borde	2	https://ws.spraakbanken.gu.se/ws/korp/v8/count_time?cqp=(([lemma+contains+'borde'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*'])+%7C+([lemma+contains+'borde'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']))&corpus=flashback-dator&subcqp0=[lemma+contains+'borde'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']&subcqp1=[lemma+contains+'borde'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']
ss90_måtte	2	https://ws.spraakbanken.gu.se/ws/korp/v8/count_time?cqp=(([lemma+contains+'m%C3%A5tte'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*'])+%7C+([lemma+contains+'m%C3%A5tte'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']))&corpus=flashback-dator&subcqp0=[lemma+contains+'m%C3%A5tte'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']&subcqp1=[lemma+contains+'m%C3%A5tte'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']
ss90_torde	2	https://ws.spraakbanken.gu.se/ws/korp/v8/count_time?cqp=(([lemma+contains+'torde'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*'])+%7C+([lemma+contains+'torde'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']))&corpus=flashback-dator&subcqp0=[lemma+contains+'torde'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']&subcqp1=[lemma+contains+'torde'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']
ss90_befinnas	2	https://ws.spraakbanken.gu.se/ws/korp/v8/count_time?cqp=(([lemma+contains+'befinnas'+%26+(msd+=+'.*VB.PRS.SFO.*'+%7C+msd+=+'.*VB.PRT.SFO.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*'])+%7C+([lemma+contains+'befinnas'+%26+(msd+=+'.*VB.PRS.SFO.*'+%7C+msd+=+'.*VB.PRT.SFO.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']))&corpus=flashback-dator&subcqp0=[lemma+contains+'befinnas'+%26+(msd+=+'.*VB.PRS.SFO.*'+%7C+msd+=+'.*VB.PRT.SFO.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']&subcqp1=[lemma+contains+'befinnas'+%26+(msd+=+'.*VB.PRS.SFO.*'+%7C+msd+=+'.*VB.PRT.SFO.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']
ss90_skall	2	https://ws.spraakbanken.gu.se/ws/korp/v8/count_time?cqp=(([lemma+contains+'skall'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*'])+%7C+([lemma+contains+'skall'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']))&corpus=flashback-dator&subcqp0=[lemma+contains+'skall'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']&subcqp1=[lemma+contains+'skall'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']
ss90_bör	2	https://ws.spraakbanken.gu.se/ws/korp/v8/count_time?cqp=(([lemma+contains+'b%C3%B6r'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*'])+%7C+([lemma+contains+'b%C3%B6r'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']))&corpus=flashback-dator&subcqp0=[lemma+contains+'b%C3%B6r'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']&subcqp1=[lemma+contains+'b%C3%B6r'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']
ss90_äga	2	https://ws.spraakbanken.gu.se/ws/korp/v8/count_time?cqp=(([lemma+contains+'%C3%A4ga'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*'])+%7C+([lemma+contains+'%C3%A4ga'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']))&corpus=flashback-dator&subcqp0=[lemma+contains+'%C3%A4ga'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']&subcqp1=[lemma+contains+'%C3%A4ga'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']
ss90_ha	2	https://ws.spraakbanken.gu.se/ws/korp/v8/count_time?cqp=(([lemma+contains+'ha'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*'])+%7C+([lemma+contains+'ha'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']))&corpus=flashback-dator&subcqp0=[lemma+contains+'ha'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']&subcqp1=[lemma+contains+'ha'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']
ss90_behöva	2	https://ws.spraakbanken.gu.se/ws/korp/v8/count_time?cqp=(([lemma+contains+'beh%C3%B6va'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*'])+%7C+([lemma+contains+'beh%C3%B6va'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']))&corpus=flashback-dator&subcqp0=[lemma+contains+'beh%C3%B6va'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']&subcqp1=[lemma+contains+'beh%C3%B6va'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']
ss90_förefalla	2	https://ws.spraakbanken.gu.se/ws/korp/v8/count_time?cqp=(([lemma+contains+'f%C3%B6refalla'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*'])+%7C+([lemma+contains+'f%C3%B6refalla'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']))&corpus=flashback-dator&subcqp0=[lemma+contains+'f%C3%B6refalla'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']&subcqp1=[lemma+contains+'f%C3%B6refalla'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']
ss90_slippa	2	https://ws.spraakbanken.gu.se/ws/korp/v8/count_time?cqp=(([lemma+contains+'slippa'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*'])+%7C+([lemma+contains+'slippa'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']))&corpus=flashback-dator&subcqp0=[lemma+contains+'slippa'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']&subcqp1=[lemma+contains+'slippa'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']
ss90_verka	2	https://ws.spraakbanken.gu.se/ws/korp/v8/count_time?cqp=(([lemma+contains+'verka'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*'])+%7C+([lemma+contains+'verka'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']))&corpus=flashback-dator&subcqp0=[lemma+contains+'verka'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']&subcqp1=[lemma+contains+'verka'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']
ss90_töras	2	https://ws.spraakbanken.gu.se/ws/korp/v8/count_time?cqp=(([lemma+contains+'t%C3%B6ras'+%26+(msd+=+'.*VB.PRS.SFO.*'+%7C+msd+=+'.*VB.PRT.SFO.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*'])+%7C+([lemma+contains+'t%C3%B6ras'+%26+(msd+=+'.*VB.PRS.SFO.*'+%7C+msd+=+'.*VB.PRT.SFO.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']))&corpus=flashback-dator&subcqp0=[lemma+contains+'t%C3%B6ras'+%26+(msd+=+'.*VB.PRS.SFO.*'+%7C+msd+=+'.*VB.PRT.SFO.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']&subcqp1=[lemma+contains+'t%C3%B6ras'+%26+(msd+=+'.*VB.PRS.SFO.*'+%7C+msd+=+'.*VB.PRT.SFO.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']
ss90_mäkta	2	https://ws.spraakbanken.gu.se/ws/korp/v8/count_time?cqp=(([lemma+contains+'m%C3%A4kta'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*'])+%7C+([lemma+contains+'m%C3%A4kta'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']))&corpus=flashback-dator&subcqp0=[lemma+contains+'m%C3%A4kta'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']&subcqp1=[lemma+contains+'m%C3%A4kta'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']
ss90_förstå	2	https://ws.spraakbanken.gu.se/ws/korp/v8/count_time?cqp=(([lemma+contains+'f%C3%B6rst%C3%A5'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*'])+%7C+([lemma+contains+'f%C3%B6rst%C3%A5'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']))&corpus=flashback-dator&subcqp0=[lemma+contains+'f%C3%B6rst%C3%A5'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']&subcqp1=[lemma+contains+'f%C3%B6rst%C3%A5'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']
ss90_hinna med	2	https://ws.spraakbanken.gu.se/ws/korp/v8/count_time?cqp=(([lemma+contains+'hinna+med'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*'])+%7C+([lemma+contains+'hinna+med'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']))&corpus=flashback-dator&subcqp0=[lemma+contains+'hinna+med'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']&subcqp1=[lemma+contains+'hinna+med'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']
ss90_vara i stånd	2	https://ws.spraakbanken.gu.se/ws/korp/v8/count_time?cqp=(([lemma+contains+'vara+i+st%C3%A5nd'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*'])+%7C+([lemma+contains+'vara+i+st%C3%A5nd'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']))&corpus=flashback-dator&subcqp0=[lemma+contains+'vara+i+st%C3%A5nd'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']&subcqp1=[lemma+contains+'vara+i+st%C3%A5nd'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']
ss90_våga	2	https://ws.spraakbanken.gu.se/ws/korp/v8/count_time?cqp=(([lemma+contains+'v%C3%A5ga'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*'])+%7C+([lemma+contains+'v%C3%A5ga'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']))&corpus=flashback-dator&subcqp0=[lemma+contains+'v%C3%A5ga'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']&subcqp1=[lemma+contains+'v%C3%A5ga'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']
ss90_hinna	2	https://ws.spraakbanken.gu.se/ws/korp/v8/count_time?cqp=(([lemma+contains+'hinna'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*'])+%7C+([lemma+contains+'hinna'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']))&corpus=flashback-dator&subcqp0=[lemma+contains+'hinna'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']&subcqp1=[lemma+contains+'hinna'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']
ss90_lyckas	2	https://ws.spraakbanken.gu.se/ws/korp/v8/count_time?cqp=(([lemma+contains+'lyckas'+%26+(msd+=+'.*VB.PRS.SFO.*'+%7C+msd+=+'.*VB.PRT.SFO.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*'])+%7C+([lemma+contains+'lyckas'+%26+(msd+=+'.*VB.PRS.SFO.*'+%7C+msd+=+'.*VB.PRT.SFO.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']))&corpus=flashback-dator&subcqp0=[lemma+contains+'lyckas'+%26+(msd+=+'.*VB.PRS.SFO.*'+%7C+msd+=+'.*VB.PRT.SFO.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']&subcqp1=[lemma+contains+'lyckas'+%26+(msd+=+'.*VB.PRS.SFO.*'+%7C+msd+=+'.*VB.PRT.SFO.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']
ss90_förtjäna	2	https://ws.spraakbanken.gu.se/ws/korp/v8/count_time?cqp=(([lemma+contains+'f%C3%B6rtj%C3%A4na'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*'])+%7C+([lemma+contains+'f%C3%B6rtj%C3%A4na'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']))&corpus=flashback-dator&subcqp0=[lemma+contains+'f%C3%B6rtj%C3%A4na'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']&subcqp1=[lemma+contains+'f%C3%B6rtj%C3%A4na'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']
ss90_förmå	2	https://ws.spraakbanken.gu.se/ws/korp/v8/count_time?cqp=(([lemma+contains+'f%C3%B6rm%C3%A5'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*'])+%7C+([lemma+contains+'f%C3%B6rm%C3%A5'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']))&corpus=flashback-dator&subcqp0=[lemma+contains+'f%C3%B6rm%C3%A5'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']&subcqp1=[lemma+contains+'f%C3%B6rm%C3%A5'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']
ss90_tåla	2	https://ws.spraakbanken.gu.se/ws/korp/v8/count_time?cqp=(([lemma+contains+'t%C3%A5la'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*'])+%7C+([lemma+contains+'t%C3%A5la'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']))&corpus=flashback-dator&subcqp0=[lemma+contains+'t%C3%A5la'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']&subcqp1=[lemma+contains+'t%C3%A5la'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']
ss90_orka	2	https://ws.spraakbanken.gu.se/ws/korp/v8/count_time?cqp=(([lemma+contains+'orka'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*'])+%7C+([lemma+contains+'orka'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']))&corpus=flashback-dator&subcqp0=[lemma+contains+'orka'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']&subcqp1=[lemma+contains+'orka'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']
ss90_skola	2	https://ws.spraakbanken.gu.se/ws/korp/v8/count_time?cqp=(([lemma+contains+'skola'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*'])+%7C+([lemma+contains+'skola'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']))&corpus=flashback-dator&subcqp0=[lemma+contains+'skola'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']&subcqp1=[lemma+contains+'skola'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']
